Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,46T,47T,72T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2019_03_05,,22.0,24.0,27.0,,22.0,31.0,40.0,32.0,25,28,30.0,39.0,,24.0,20.0,27,24.0,,31.0,28.0,34.0,,32.0,45.0,31.0,33.0,39.0,48.0,,37.0,,23.0,20.0,14.0,,26.0,31.0,26,,28.0,38.0,30,25.0,45.0,40.0,59.0,50.0,36.0,36.0,63.0,48.0,54,60.0,42.0,45.0,71.0,26.0,32.0,,13.0,20.0,25.0,,23
2019_03_06,,23.0,25.0,28.0,,20.0,31.0,45.0,32.0,28,28,34.0,39.0,,24.0,30.0,27,25.0,,35.0,30.0,31.0,,27.0,50.0,34.0,35.0,26.0,68.0,,51.0,,16.0,15.0,12.0,,20.0,22.0,20,,28.0,32.0,32,23.0,42.0,34.0,54.0,38.0,38.0,31.0,60.0,46.0,54,64.0,28.0,,,24.0,22.0,,14.0,24.0,25.0,,20
2019_03_07,,11.0,13.0,19.0,,11.0,18.0,33.0,21.0,16,17,21.0,26.0,,14.0,16.0,15,15.0,,21.0,16.0,21.0,,27.0,32.0,24.0,38.0,35.0,59.0,,54.0,,18.0,13.0,12.0,,17.0,15.0,11,,25.0,28.0,40,31.0,67.0,50.0,60.0,56.0,51.0,38.0,48.0,56.0,74,68.0,28.0,,,29.0,26.0,,15.5,22.0,25.0,,16
2019_03_08,,12.0,16.0,19.0,,14.0,19.0,35.0,23.0,16,19,23.0,28.0,,13.0,18.0,20,16.0,,19.0,9.0,26.0,,27.0,41.0,29.0,24.0,35.0,61.0,,55.0,,19.0,16.0,19.0,,20.0,19.0,15,,21.0,32.0,48,43.0,53.0,45.0,58.0,44.0,51.0,40.0,58.0,74.0,71,63.0,36.0,50.0,,27.0,26.0,,13.0,28.0,29.0,,16
2019_03_09,,11.0,14.0,16.0,,14.0,19.0,26.0,22.0,15,17,23.0,26.0,,12.0,15.0,17,15.0,,16.0,9.0,26.0,,30.0,44.0,26.0,17.0,38.0,72.0,,45.0,,17.0,12.0,15.0,,17.0,24.0,14,,22.0,25.0,41,35.0,42.0,34.0,42.0,35.0,39.0,39.0,64.0,68.0,61,55.0,36.0,52.0,,39.0,21.0,,11.5,23.0,27.0,,17
2019_03_10,,11.0,14.0,17.0,,15.0,18.0,22.0,20.0,16,17,23.0,28.0,,11.0,14.0,16,16.0,,21.0,9.0,23.0,,29.0,36.0,26.0,26.0,40.0,63.0,,51.0,,19.0,11.0,17.0,,18.0,17.0,13,,22.0,28.0,60,52.0,52.0,49.0,54.0,46.0,42.0,51.0,87.0,88.0,76,65.0,46.0,60.0,,48.0,19.0,,10.0,21.0,21.0,,18
2019_03_11,,13.0,18.0,21.0,,19.0,23.0,34.0,27.0,23,22,28.0,30.0,,16.0,19.0,17,24.0,,34.0,20.0,32.0,,33.0,46.0,32.0,50.0,51.0,78.0,,70.0,,21.0,13.0,21.0,,19.0,19.0,17,,20.0,31.0,92,80.0,92.0,71.0,109.0,79.0,50.0,74.0,143.0,78.0,93,85.0,82.0,104.0,,56.0,24.0,,13.5,20.0,23.0,,15
2019_03_12,,33.0,31.0,36.0,,32.0,38.0,67.0,48.0,43,36,42.0,53.0,,37.0,33.0,30,35.0,,60.0,56.0,35.0,,39.0,73.0,42.0,51.0,81.0,91.0,,111.0,,19.0,19.0,20.0,,24.0,25.0,23,,21.0,43.0,141,122.0,136.0,95.0,140.0,151.0,66.0,88.0,161.0,91.0,116,102.0,131.0,158.0,,92.0,32.0,,16.0,22.0,22.0,,15
2019_03_13,,17.0,20.0,25.0,,22.0,23.0,39.0,28.0,23,25,33.0,32.0,,19.0,23.0,24,21.0,,44.0,26.0,35.0,,47.0,81.0,42.0,43.0,84.0,109.0,,114.0,,18.0,14.0,17.0,,22.0,21.0,20,,25.0,38.0,122,119.0,136.0,98.0,125.0,118.0,72.0,86.0,182.0,95.0,148,134.0,130.0,158.0,,57.0,27.0,,16.0,20.0,21.0,,19
2019_03_14,,13.0,15.0,20.0,,16.0,20.0,29.0,25.0,19,20,26.0,26.0,,14.0,16.0,16,,,24.0,10.0,25.0,,37.0,50.0,33.0,22.0,70.0,95.0,,120.0,,13.0,9.0,19.0,,16.0,21.0,15,,31.0,36.0,141,126.0,140.0,110.0,115.0,121.0,56.0,99.0,206.0,97.0,168,171.0,141.0,147.0,,75.0,19.0,,19.0,19.0,23.0,,15
2019_03_15,,14.0,16.0,18.0,,13.0,19.0,33.0,23.0,16,19,27.0,28.0,,15.0,19.0,18,19.0,,22.0,9.0,22.0,,26.0,36.0,23.0,18.0,44.0,106.0,,118.0,,23.0,18.0,20.0,,24.5,26.0,18,,27.0,33.0,158,146.0,129.0,99.0,119.0,97.0,50.0,140.0,216.0,98.0,167,166.0,143.0,108.0,,68.0,22.0,,19.0,26.0,27.0,,20
2019_03_16,,25.0,24.0,29.0,,23.0,28.0,41.0,37.0,31,29,43.0,44.0,,25.0,,28,32.0,,34.0,24.0,39.0,,33.0,52.0,35.0,44.0,77.0,59.0,,73.0,,28.0,20.0,28.0,,27.0,26.0,24,,28.0,40.0,141,60.5,91.0,67.0,101.0,81.0,63.0,156.0,212.0,86.0,129,132.0,110.0,95.0,,47.0,31.0,,18.0,26.0,30.0,,23
2019_03_17,,26.0,33.0,30.0,,26.0,36.0,38.0,35.0,27,36,45.0,42.0,,25.0,25.0,26,31.0,,,20.0,43.0,,38.0,52.0,46.0,60.0,60.0,70.0,,60.0,,33.0,27.0,26.0,,30.0,32.0,27,,35.0,44.0,101,67.0,89.0,65.0,99.0,85.0,67.0,111.0,204.0,90.0,92,91.0,90.0,66.0,,71.0,34.0,,12.0,33.0,35.0,,27
2019_03_18,,27.0,30.0,34.0,,29.0,34.0,47.0,37.0,33,34,43.0,46.0,,29.0,29.0,25,34.0,,,25.0,40.0,,42.0,47.0,41.0,41.0,51.0,80.0,,67.0,,35.0,23.0,29.0,,30.0,34.0,27,,35.0,44.0,97,88.0,87.0,59.0,106.0,77.0,55.0,98.0,135.0,110.0,81,83.0,77.0,69.0,,77.0,34.0,,12.0,35.0,33.0,,25
2019_03_19,,23.0,25.0,27.0,,24.0,28.0,48.0,32.0,28,29,36.0,41.0,,29.0,26.0,22,28.0,,33.0,21.0,35.0,,30.0,45.0,34.0,16.5,47.0,73.0,,52.0,,27.0,21.0,26.0,,30.0,25.0,24,,31.0,38.0,62,56.0,51.0,33.0,44.0,51.0,48.0,67.0,131.0,76.0,65,46.0,50.0,41.0,,55.0,31.0,,18.0,23.0,25.0,,18
2019_03_20,,20.0,22.0,26.0,,20.0,27.0,46.0,29.0,25,27,34.0,36.0,,24.0,28.0,20,26.0,,31.0,20.0,37.0,,32.0,50.0,36.0,22.5,40.0,59.0,,50.0,,27.0,16.0,29.0,,25.0,27.0,21,,28.0,35.0,55,47.0,49.0,32.0,46.0,50.0,46.0,55.0,152.0,74.0,46,56.0,41.0,46.0,,52.0,24.0,,30.0,20.0,20.0,,13
2019_03_21,,18.0,21.0,27.0,,21.0,24.0,44.0,29.0,25,25,37.0,34.0,,26.0,23.0,17,27.0,,35.0,20.0,37.0,,39.0,47.0,36.0,30.0,43.0,35.0,,48.0,,20.0,13.0,21.0,,20.0,17.0,15,,21.0,27.0,59,51.0,42.0,28.0,51.0,33.0,42.0,77.0,177.0,101.0,56,65.0,41.0,51.0,,44.0,22.0,,14.0,16.0,20.0,,12
2019_03_22,,22.0,27.0,27.0,,27.0,28.0,50.0,34.0,31,30,42.0,39.0,,36.0,27.0,22,34.0,,36.0,26.0,34.0,,32.0,43.0,33.0,38.0,52.0,72.0,,53.0,,15.0,15.0,22.0,,21.0,21.0,17,,24.0,30.0,123,103.0,86.0,61.0,81.0,78.0,48.0,112.0,196.0,149.0,86,96.0,85.0,72.0,,78.0,30.0,,13.0,18.0,20.0,,18
2019_03_23,,28.0,32.0,33.0,,32.0,35.0,48.0,37.0,33,35,46.0,42.0,,34.0,30.0,31,,,42.0,36.0,39.0,,45.0,59.0,44.0,50.0,68.0,89.0,,95.0,,27.0,20.0,,,30.0,28.0,29,,27.0,33.0,228,210.0,157.0,100.0,173.0,86.0,59.0,135.0,228.0,206.0,126,164.0,183.0,116.0,,93.0,33.0,,13.5,19.0,28.0,,24
2019_03_24,,26.0,28.0,30.0,,24.0,30.0,37.0,31.0,26,30,35.0,40.0,,29.0,30.0,32,,,29.0,22.0,36.0,,31.0,42.0,35.0,30.0,58.0,49.0,,80.0,,22.0,16.0,24.0,,24.0,21.0,24,,27.0,30.0,189,139.0,151.0,71.0,160.0,124.0,56.0,184.0,255.0,211.0,136,192.0,146.0,135.0,,87.0,36.0,,11.5,22.0,26.0,,23
2019_03_25,,18.0,22.0,23.0,,21.0,23.0,33.0,26.0,22,22,33.0,29.0,,,24.0,26,,,21.0,12.0,28.0,,22.0,35.0,28.0,22.0,26.0,53.0,,34.0,,22.0,14.0,18.0,,21.0,18.0,18,,19.0,29.0,118,101.0,76.0,54.0,75.0,57.0,39.0,147.0,235.0,125.0,76,118.0,89.0,62.0,,79.0,25.0,,13.0,23.0,27.0,,21
2019_03_26,,15.0,18.0,19.0,,15.0,23.0,30.0,24.0,20,22,29.0,25.0,,,25.0,23,22.0,,20.0,11.0,24.0,,31.0,40.0,32.0,15.0,21.0,51.0,,41.0,,16.0,12.0,21.0,,19.0,18.0,20,,22.0,26.0,100,75.0,47.0,34.0,49.0,54.0,37.0,79.0,136.0,173.0,45,88.0,83.0,42.0,,68.0,12.0,,14.0,19.0,19.0,,9
2019_03_27,,13.0,19.0,18.0,,12.0,24.0,37.0,22.0,17,20,24.0,24.0,,22.0,18.0,18,22.0,,24.0,11.0,20.0,,,26.0,27.0,29.0,27.0,58.0,,36.0,,19.0,17.0,21.0,,20.0,16.0,14,,26.0,32.0,92,60.0,39.0,31.0,42.0,43.0,35.0,77.0,95.0,205.0,50,86.0,53.0,41.0,,36.0,16.0,,12.5,20.0,20.0,,12
2019_03_28,,14.0,16.0,20.0,,17.0,24.0,36.0,24.0,22,20,27.0,24.0,,27.0,21.0,19,24.0,,26.0,16.0,21.0,,24.0,26.0,25.0,24.0,17.0,45.0,,27.0,,21.0,14.0,20.0,,19.0,18.0,13,,23.0,25.0,82,63.0,39.0,25.0,36.0,40.0,29.0,86.0,,150.0,38,55.0,51.0,38.0,,31.0,27.0,,14.0,22.0,23.0,,13
2019_03_29,,15.0,17.0,20.0,,17.0,24.0,38.0,25.0,21,19,29.0,26.0,,28.0,24.0,19,21.0,,21.0,13.0,22.0,,25.0,21.0,30.0,14.0,21.0,44.0,,41.0,,16.0,15.0,16.0,,20.0,17.0,15,,20.0,25.0,129,110.0,77.0,49.0,67.0,71.0,36.0,89.0,147.0,218.0,72,104.0,89.0,62.0,,30.0,26.0,,14.5,18.0,20.0,,15
2019_03_30,,15.0,19.0,21.0,,16.0,25.0,38.0,23.0,21,19,30.0,25.0,,23.0,21.0,18,21.0,,27.0,13.0,25.0,,27.0,31.0,40.0,22.0,31.0,53.0,,53.0,,12.0,11.0,,,19.0,22.0,14,,23.0,28.0,213,205.0,118.0,82.0,97.0,92.0,34.0,228.0,357.0,249.0,123,199.0,152.0,101.0,,42.0,,,19.0,13.0,19.0,,14
2019_03_31,,15.0,20.0,22.0,,21.0,28.0,28.0,24.0,22,23,25.0,27.0,,24.0,23.0,18,25.0,,24.0,12.0,23.0,,22.0,32.0,24.0,18.0,37.0,62.0,,54.0,,13.0,12.0,16.0,,18.0,17.0,13,,14.0,19.0,109,92.0,80.0,56.0,80.0,73.0,35.0,254.0,341.0,192.0,106,167.0,82.0,77.0,,39.0,22.0,,19.5,14.0,19.0,,13
2019_04_01,,14.0,19.0,20.0,,18.0,24.0,33.0,24.0,22,19,29.0,27.0,,39.0,21.0,18,21.0,,19.0,9.0,20.0,,23.0,25.0,17.0,15.0,21.0,44.0,,37.0,,12.0,14.0,13.0,,19.0,17.0,13,,14.0,27.0,147,115.0,92.0,47.0,77.0,69.0,24.0,140.0,130.0,244.0,80,146.0,105.0,64.0,,52.0,23.0,,20.5,15.0,18.0,,12
2019_04_02,,19.0,18.0,24.0,,23.0,28.0,38.0,26.0,25,23,34.0,30.0,,55.0,25.0,17,25.0,,25.0,13.0,20.0,,17.0,36.0,23.0,18.0,24.0,45.0,,37.0,,18.0,13.0,18.0,,23.0,17.0,19,,13.0,19.0,145,119.0,48.0,35.0,54.0,48.0,26.0,132.0,164.0,271.0,43,105.0,125.0,36.0,,50.0,23.0,,17.5,18.0,17.0,,11
2019_04_03,,13.0,16.0,,,16.0,22.0,51.0,25.0,19,18,28.0,27.0,,46.0,21.0,16,21.0,,23.0,11.0,21.0,,18.0,38.0,20.0,17.0,20.0,39.0,,38.0,,15.0,13.0,17.0,,18.0,24.0,15,,14.0,20.0,124,108.0,49.0,36.0,55.0,57.0,22.0,109.0,140.0,206.0,46,111.0,96.0,43.0,,48.0,22.0,,12.0,19.0,15.0,,7
2019_04_04,,14.0,20.0,19.0,,14.0,26.0,38.0,25.0,18,21,32.0,24.0,,39.0,19.0,17,21.0,,22.0,9.0,23.0,,24.0,42.0,23.0,17.0,26.0,40.0,,30.0,,14.0,13.0,14.0,,18.0,18.0,15,,17.0,25.0,126,116.0,74.0,54.0,69.0,64.0,35.0,77.0,105.0,131.0,61,107.0,96.0,49.0,,55.0,21.0,,14.0,19.0,29.0,,11
2019_04_05,,11.0,,16.0,,12.0,20.0,36.0,19.0,15,15,25.0,22.0,,35.0,17.0,14,16.0,,17.0,8.0,29.0,,22.0,37.0,22.0,19.0,32.0,49.0,,31.0,,13.0,14.0,16.0,,17.0,23.0,12,,17.0,25.0,125,114.0,84.0,47.0,75.0,72.0,29.0,77.0,116.0,120.0,45,73.0,104.0,,,54.0,24.0,,15.0,18.0,20.0,,13
2019_04_06,,15.0,,22.0,,18.0,25.0,36.0,23.0,20,22,32.0,27.0,,44.0,22.0,16,23.0,,22.0,13.0,,,31.0,35.0,24.0,18.0,27.0,45.0,,35.0,,15.0,13.0,18.0,,18.0,20.0,18,,19.0,27.0,105,99.0,71.0,45.0,52.0,50.0,30.0,83.0,132.0,130.0,46,61.0,81.0,,,66.0,24.0,,15.5,15.0,17.0,,15
2019_04_07,,11.0,,16.0,,12.0,19.0,32.0,19.0,16,17,24.0,25.0,,26.0,18.0,28,16.0,,19.0,9.0,,,22.0,24.0,21.0,19.0,20.0,56.0,,38.0,,14.0,12.0,14.0,,15.0,20.0,13,,16.0,24.0,79,68.0,62.0,43.0,48.0,52.0,24.0,82.0,117.0,117.0,48,96.0,54.0,41.0,,70.0,18.0,,10.5,17.0,17.0,,26
2019_04_08,,17.0,,,,17.0,28.0,34.0,24.0,20,25,,29.0,,24.0,25.0,22,20.0,,21.0,17.0,,,20.0,27.0,23.0,17.0,16.0,38.0,,35.0,,16.0,10.0,15.0,,19.0,16.0,16,,16.0,25.0,69,60.0,60.0,44.0,41.0,45.0,29.0,63.0,96.0,78.0,42,115.0,59.0,35.0,,51.0,20.0,,14.5,16.0,19.0,,15
2019_04_09,,10.0,,,,10.0,18.0,35.0,19.0,16,15,24.0,23.0,,22.0,16.0,14,16.0,,26.0,10.0,15.0,,20.0,29.0,19.0,17.0,30.0,44.0,,45.0,,12.0,16.5,12.0,,14.0,14.0,11,,14.0,22.0,72,65.0,67.0,,72.0,63.0,38.0,72.0,129.0,76.0,58,108.0,73.0,58.0,,51.0,22.0,,13.0,14.0,18.0,,12
2019_04_10,,11.0,14.0,15.0,,17.0,20.0,39.0,20.0,17,16,28.0,23.0,,23.0,18.0,15,18.0,,22.0,9.0,17.0,,17.0,25.0,23.0,19.0,33.0,43.0,,53.0,,15.0,9.0,13.0,,17.0,16.0,14,,17.0,24.0,83,73.0,75.0,69.0,68.0,71.0,38.0,79.0,148.0,83.0,74,119.0,70.0,60.0,,61.0,18.0,,11.0,20.0,22.0,,12
2019_04_11,,12.0,17.0,17.0,,13.0,20.0,35.0,20.0,16,16,28.0,22.0,,21.0,18.0,15,18.0,,22.0,10.0,23.0,,21.0,22.0,24.0,19.0,39.0,44.0,,53.0,10.0,,13.0,10.0,,16.0,14.0,13,18.0,17.0,25.0,99,88.0,84.0,79.0,75.0,80.0,53.0,82.0,162.0,96.0,100,136.0,97.0,79.0,,70.0,18.0,,12.0,20.0,23.0,,16
2019_04_12,,12.0,17.0,18.0,,17.0,20.0,30.0,21.0,19,18,32.0,22.0,,18.0,19.0,14,19.0,,23.0,14.0,22.0,,25.0,23.0,26.0,23.0,32.0,47.0,,51.0,10.0,12.0,12.0,8.0,,16.0,13.0,12,18.0,15.0,24.0,102,93.0,88.0,73.0,90.0,82.0,46.0,104.0,217.0,110.0,132,209.0,86.0,61.0,,52.0,20.0,,14.5,16.0,19.0,,15
2019_04_13,,12.0,13.0,16.0,,14.0,18.0,20.0,19.0,18,19,28.0,21.0,,17.0,19.0,14,19.0,,17.0,11.0,19.0,,23.0,19.0,20.0,18.0,31.0,42.0,,53.0,9.0,11.0,9.0,10.0,,13.0,14.0,10,18.0,17.0,21.0,92,86.0,83.0,60.0,120.0,74.0,36.0,104.0,220.0,108.0,95,154.0,87.0,53.0,,43.0,27.0,,15.0,16.0,19.0,,12
2019_04_14,,7.0,11.0,13.0,,10.0,15.0,17.0,16.0,12,14,25.0,17.0,,30.0,15.0,13,14.0,,12.0,8.0,16.0,,19.0,13.0,17.0,16.0,28.0,36.0,,45.0,6.0,11.0,9.0,9.0,,12.0,9.0,9,12.0,13.0,14.0,68,64.0,62.0,49.0,77.0,58.0,32.0,85.0,124.0,94.0,66,100.0,58.0,42.0,,44.0,16.0,,10.0,22.0,20.0,,12
2019_04_15,,8.0,8.0,10.0,,10.0,14.0,17.0,14.0,11,14,25.0,16.0,,20.0,15.0,13,13.0,,14.0,6.0,11.0,,13.0,11.0,15.0,11.0,22.0,34.0,,24.0,12.0,10.0,10.0,11.0,,11.0,13.0,8,14.0,12.0,19.0,64,54.0,59.0,51.0,103.0,61.0,22.0,74.0,106.0,84.0,58,90.0,48.0,39.0,,36.0,15.0,,11.0,17.0,16.0,,12
2019_04_16,,9.0,11.0,14.0,,10.0,16.0,21.0,16.0,14,15,28.0,19.0,,22.0,17.0,14,15.0,,17.0,9.0,15.0,,13.0,17.0,20.0,16.0,23.0,32.0,,15.0,10.0,11.0,10.0,11.0,,12.0,14.0,8,15.0,12.0,17.0,66,57.0,,36.0,107.0,47.0,28.0,113.0,151.0,69.0,54,89.0,45.0,31.0,,35.0,20.0,,10.5,21.0,20.0,,15
2019_04_17,,9.0,10.0,13.0,,11.0,15.0,26.0,16.0,14,13,25.0,16.0,,25.0,18.0,13,15.0,,23.0,9.0,12.0,,17.0,16.0,19.0,13.0,29.0,37.0,,22.0,13.0,10.0,10.0,11.0,,12.0,11.0,11,15.0,13.0,18.0,62,53.0,47.0,40.0,105.0,50.0,33.0,162.0,170.0,82.0,56,105.0,47.0,35.0,,35.0,17.0,,12.0,23.0,22.0,,18
2019_04_18,,13.0,15.0,18.0,,16.0,21.0,33.0,21.0,18,19,31.0,20.0,,25.0,18.0,14,20.0,,17.0,12.0,23.0,,25.0,26.0,25.0,17.0,35.0,31.0,,27.0,14.0,10.0,14.0,,,13.0,14.0,10,16.0,13.0,19.0,47,37.0,48.0,44.0,68.0,52.0,35.0,53.0,69.0,44.0,50,12.0,45.0,57.0,,41.0,17.0,,15.0,18.0,19.0,,20
2019_04_19,,17.0,18.0,19.0,,16.0,22.0,38.0,22.0,21,21,31.0,24.0,,29.0,22.0,15,20.0,,22.0,17.0,24.0,,25.0,24.0,22.0,23.0,31.0,44.0,,39.0,13.0,11.0,10.0,9.0,,15.0,14.0,11,16.0,10.0,19.0,59,49.0,39.0,46.0,70.0,48.0,41.0,78.0,104.0,55.0,58,50.0,47.0,45.0,,37.0,19.0,,14.5,17.0,23.0,,15
2019_04_20,,25.0,28.0,29.0,,26.0,31.0,47.0,31.0,29,29,42.0,33.0,,66.0,29.0,19,30.0,,27.0,22.0,27.0,,36.0,28.0,27.0,27.0,37.0,46.0,,30.0,20.0,21.0,23.0,23.0,,24.0,23.0,18,19.0,18.0,26.0,64,53.0,56.0,56.0,81.0,57.0,43.0,81.0,79.0,38.0,68,68.0,55.0,71.0,,52.0,20.0,,14.0,26.0,29.0,,15
2019_04_21,,30.0,25.0,28.0,,30.0,32.0,45.0,33.0,32,30,49.0,38.0,,36.0,35.0,22,32.0,,34.0,34.0,32.0,,37.0,30.0,34.0,33.0,46.0,48.0,,40.0,20.0,25.0,22.0,29.0,,31.0,,23,19.0,20.0,28.0,71,58.0,59.0,71.0,,63.0,50.0,88.0,62.0,42.0,80,79.0,58.0,64.0,,54.0,25.0,,14.0,31.0,28.0,,14
2019_04_22,,17.0,21.0,20.0,,18.0,22.0,35.0,23.0,20,21,30.0,25.0,,31.0,23.0,16,18.0,,25.0,14.0,28.0,,29.0,30.0,24.0,22.0,34.0,45.0,,57.0,15.0,15.0,14.0,19.0,,21.0,19.0,19,17.0,14.0,18.0,49,44.0,48.0,55.0,51.0,51.0,37.0,77.0,74.0,43.0,47,42.5,45.0,43.0,,54.0,18.0,,15.5,26.0,25.0,,18
2019_04_23,,15.0,17.0,20.0,,16.0,24.0,30.0,24.0,19,26,31.0,24.0,,,,16,20.0,,18.0,13.0,20.0,,17.0,26.0,21.0,14.0,15.0,28.0,,21.0,14.0,16.0,16.0,18.0,,21.0,20.0,16,11.0,17.0,22.0,33,20.0,20.0,23.0,23.0,20.0,17.0,47.0,82.0,56.0,34,35.0,27.0,23.0,,31.0,16.0,,17.5,23.0,23.0,,17
2019_04_24,,12.0,19.0,19.0,,14.0,24.0,37.0,21.0,17,22,30.0,21.0,,39.0,18.0,14,18.0,,26.0,14.0,24.0,,26.0,44.0,29.0,27.0,28.0,37.0,,24.0,14.0,17.0,16.0,15.0,,20.0,18.0,13,15.0,24.0,30.0,41,29.0,28.0,30.0,32.0,35.0,34.0,41.0,,55.0,45,43.0,31.0,35.0,,39.0,15.0,,16.0,21.0,20.0,,14
2019_04_25,,15.0,19.0,20.0,,18.0,24.0,43.0,25.0,22,25,30.0,26.0,,44.0,22.0,20,22.0,,34.0,20.0,27.0,,31.0,30.0,23.0,24.0,32.0,42.0,,26.0,12.0,11.0,12.0,12.0,,18.0,15.0,15,15.0,17.0,26.0,56,45.0,49.0,45.0,46.0,49.0,41.0,39.0,37.0,96.0,59,44.0,50.0,48.0,,35.0,15.0,,22.0,17.0,19.0,,14
2019_04_26,,23.0,27.0,26.0,,25.0,29.0,41.0,30.0,26,31,39.0,31.0,,70.0,26.0,22,25.0,,33.0,21.0,29.0,,30.0,33.0,19.0,22.0,23.0,48.0,,29.0,16.0,11.0,13.0,13.0,,19.0,20.0,17,11.0,20.0,29.0,50,43.0,52.0,57.0,55.0,54.0,42.0,41.0,37.0,86.0,55,46.0,48.0,57.0,,54.0,25.0,,17.0,25.0,25.0,,19
2019_04_27,,16.0,23.0,25.0,,22.0,29.0,40.0,27.0,23,28,34.0,27.0,,39.0,23.0,24,27.0,,27.0,23.0,30.0,,22.0,37.0,24.0,20.0,19.0,40.0,,26.0,15.0,14.0,13.0,15.0,,20.0,22.0,17,,16.0,29.0,52,45.0,37.0,35.0,39.0,36.0,34.0,52.0,52.0,69.0,46,34.0,47.0,34.0,,71.0,25.0,,15.0,30.0,25.0,,22
2019_04_28,,9.0,12.0,15.0,,11.0,17.0,21.0,16.0,13,15,22.0,20.0,,33.0,17.0,18,13.0,,20.0,8.0,20.0,,19.0,24.0,19.0,17.0,21.0,43.0,,24.0,12.0,11.0,11.0,9.0,,16.0,15.0,10,18.0,15.0,24.0,57,42.0,39.0,38.0,40.0,41.0,28.0,53.0,58.0,,35,37.0,44.0,31.0,,44.0,28.0,,15.0,19.0,17.0,,12
2019_04_29,,6.0,13.0,14.0,,8.0,14.0,28.0,16.0,11,11,17.0,15.0,,29.0,15.0,15,10.0,,16.0,6.0,18.0,,14.0,13.0,16.0,11.0,15.0,40.0,,25.0,,8.0,9.0,8.0,,10.0,12.0,6,,18.0,16.0,63,56.0,39.0,37.0,40.0,40.0,20.0,95.0,90.0,116.0,34,38.0,50.0,28.0,,38.0,19.0,,15.0,18.0,20.0,,18
2019_04_30,,9.0,9.0,14.0,,8.0,15.0,34.0,18.0,15,14,20.0,18.0,,35.0,17.0,12,13.0,,27.0,11.0,13.0,,11.0,19.0,18.0,11.0,14.0,32.0,,28.0,,8.0,8.0,6.0,,12.0,9.0,8,,7.0,15.0,58,55.0,41.0,45.0,48.0,44.0,26.0,104.0,113.0,42.0,56,12.5,46.0,39.0,,30.0,16.0,,14.5,10.0,16.0,,9
2019_05_01,,7.0,10.0,12.0,,7.0,14.0,21.0,14.0,12,13,20.0,15.0,,56.0,18.0,14,10.0,,17.0,8.0,12.0,,12.0,22.0,15.0,6.0,7.0,33.0,,28.0,9.0,9.0,10.0,7.0,,13.0,16.0,8,7.0,8.0,16.0,58,56.0,34.0,54.0,54.0,43.0,25.0,143.0,126.0,35.0,70,71.0,50.0,42.0,,18.0,10.0,,15.5,9.0,15.0,,10
2019_05_02,,7.0,10.0,10.0,,9.0,12.0,28.0,14.0,10,12,17.0,14.0,,62.0,14.0,13,9.0,,21.0,6.0,13.0,,14.0,31.0,19.0,8.0,5.0,33.0,,31.0,7.0,9.0,9.0,8.0,,16.0,13.0,9,9.0,10.0,14.0,66,59.0,40.0,55.0,106.0,43.0,28.0,176.0,110.0,38.0,82,85.0,53.0,85.0,,20.0,18.0,,13.0,12.0,16.0,,11
2019_05_03,,9.0,11.0,14.0,,19.0,16.0,,17.0,14,15,22.0,17.0,,26.0,17.0,14,12.0,,14.0,8.0,13.0,,17.0,19.0,17.0,18.0,11.0,35.0,,32.0,6.0,7.0,10.0,9.0,,14.0,16.0,10,9.0,11.0,18.0,71,63.0,35.0,51.0,77.0,36.0,20.0,178.0,137.0,30.0,74,89.0,43.0,64.0,,18.0,17.0,,16.5,16.0,15.0,,10
2019_05_04,,11.0,11.0,13.0,,9.0,14.0,,18.0,12,14,20.0,19.0,,19.0,19.0,14,11.0,,18.0,9.0,21.0,,23.0,27.0,16.0,16.0,8.0,34.0,,23.0,9.0,15.0,13.0,12.0,,15.0,15.0,9,12.0,11.0,19.0,54,47.0,23.0,32.0,79.0,25.0,19.0,85.0,65.0,23.0,46,26.0,34.0,38.0,,15.0,17.0,,15.0,23.0,12.0,,8
