Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T,82T,83T,84T
2020-11-15,54.0,43,37.0,42.0,49.0,43.0,32.0,65.0,48.0,50.0,51.0,52.0,48,50,47,55.0,34.0,43.0,37.0,55.0,76.0,40.0,37.0,41.0,31.0,39.0,32.0,40.0,36.0,33.0,36.0,37.0,37.0,37,26.0,26.0,23,17.0,14.0,25.0,37,29.0,27.0,24.0,32,41.0,36.0,20.0,19.0,5.0,22.0,14.0,14.0,26.0,13.0,29.0,24,26,30.0,23.0,20.0,34.0,43,7.0,43.0,35.0,22.0,44.0
2020-11-16,27.0,20,20.0,22.0,27.0,17.0,14.0,46.0,25.0,24.0,24.0,33.0,26,23,23,36.0,23.0,19.0,15.0,40.0,44.0,23.0,25.0,29.0,21.0,39.0,27.0,32.0,28.0,26.0,32.0,19.0,19.0,19,25.0,25.0,23,14.0,10.0,23.0,24,22.0,25.0,30.0,26,21.0,18.0,23.0,22.0,5.0,21.0,19.0,11.0,24.0,12.0,34.0,24,23,18.0,16.0,21.0,25.0,34,11.0,36.0,19.0,18.0,37.0
2020-11-17,34.0,28,24.0,26.0,30.0,22.0,17.0,60.0,31.0,34.0,33.0,37.0,35,32,28,50.0,31.0,27.0,23.0,38.0,63.0,27.0,24.0,34.0,22.0,29.0,27.0,30.0,33.0,27.0,32.0,22.0,22.0,22,26.0,26.0,20,11.0,10.0,22.0,23,18.0,21.0,25.0,23,23.0,22.0,14.0,20.0,6.0,21.0,19.0,10.0,19.0,10.0,31.0,22,21,20.0,11.0,27.0,25.0,26,7.0,33.0,32.0,10.0,26.0
2020-11-18,36.0,25,26.0,25.0,32.0,27.0,19.0,62.0,32.0,38.0,37.0,43.0,31,33,28,46.0,28.0,33.0,30.0,48.0,59.0,31.0,27.0,37.0,19.0,26.0,26.0,28.0,30.0,24.0,27.0,21.0,21.0,21,26.0,21.0,20,13.0,11.0,20.0,29,14.0,17.0,24.0,29,27.0,19.0,15.0,15.0,4.0,25.0,24.0,9.0,17.0,8.0,31.0,21,22,21.0,13.0,28.0,17.0,28,6.0,34.0,52.0,12.0,27.0
2020-11-19,48.0,32,31.0,33.0,34.0,31.0,24.0,77.0,42.0,46.0,41.0,52.0,44,43,37,60.0,28.0,40.0,34.0,51.0,56.0,30.0,36.0,39.0,25.0,30.0,39.0,32.0,26.0,34.0,34.0,33.5,38.0,29,21.0,17.0,19,14.0,11.0,22.0,32,11.0,16.0,25.0,35,28.0,25.0,17.0,16.0,4.0,22.0,21.0,10.0,22.0,9.0,29.0,25,20,16.0,14.0,21.0,19.0,27,6.0,38.0,59.0,12.0,25.0
2020-11-20,42.0,32,27.0,30.0,40.0,31.0,22.0,55.0,38.0,39.0,36.0,50.0,38,28,30,49.0,29.0,36.0,30.0,57.0,52.0,38.0,33.0,55.0,27.0,33.0,37.0,32.0,23.0,34.0,31.0,34.0,40.0,28,22.0,18.0,18,13.0,10.0,21.0,35,13.0,12.0,26.0,33,29.0,35.0,17.0,4.0,4.0,23.0,15.0,9.0,24.0,24.0,29.0,23,20,16.0,14.0,23.0,25.0,29,5.0,44.0,50.0,14.0,30.0
2020-11-21,25.0,23,22.0,23.0,30.0,18.0,18.0,36.0,29.0,25.0,30.0,45.0,28,21,21,40.0,21.0,22.0,18.0,30.0,25.0,28.0,26.0,46.0,26.0,32.0,19.0,18.0,14.0,27.0,17.0,24.0,23.0,25,21.0,18.0,19,14.0,10.0,21.0,34,11.0,12.0,26.0,32,30.0,17.0,19.0,3.0,3.0,6.0,14.0,9.0,21.0,13.0,30.0,28,19,11.0,19.0,19.0,20.0,30,6.0,35.0,50.0,15.0,19.0
2020-11-22,25.0,18,18.0,18.0,22.0,17.0,14.0,28.0,29.0,24.0,29.0,39.0,24,20,18,35.0,19.0,,,24.0,26.0,20.0,19.0,31.0,23.0,16.0,15.0,15.0,16.0,16.0,17.0,18.0,18.0,18,23.0,17.0,22,15.0,12.0,25.0,37,8.0,12.0,23.0,26,23.0,16.0,13.0,3.0,3.0,13.0,19.0,14.0,20.0,13.0,31.0,29,22,10.0,18.0,19.0,21.0,15,4.0,13.0,35.0,12.0,11.0
2020-11-23,37.0,26,24.0,26.0,29.0,21.0,22.0,41.0,36.0,35.0,38.0,54.0,30,27,23,43.0,26.0,30.0,21.0,32.0,48.0,24.0,19.0,29.0,17.0,24.0,21.0,19.0,21.0,20.0,23.0,18.5,18.0,19,27.0,23.0,22,14.0,11.0,26.0,30,9.0,11.0,24.0,16,16.0,17.0,14.0,3.0,3.0,7.0,23.0,12.0,21.0,18.0,37.0,23,24,17.0,16.0,17.0,17.0,19,5.0,22.0,21.0,7.0,20.0
2020-11-24,22.0,14,20.0,18.0,19.0,14.0,11.0,29.0,20.0,21.0,24.0,31.0,17,19,14,30.0,20.0,18.0,17.0,27.0,43.0,18.0,17.0,28.0,17.0,26.0,17.0,18.0,18.0,16.0,21.0,16.0,12.0,20,29.0,20.0,19,13.0,11.0,22.0,17,13.0,,26.0,19,15.0,14.0,15.0,4.0,4.0,5.0,25.0,13.0,19.0,13.0,34.0,20,24,15.0,12.0,17.0,16.0,20,7.0,23.0,30.0,8.0,19.0
2020-11-25,24.0,17,20.0,20.0,21.0,16.0,11.0,28.0,20.0,22.0,25.0,33.0,20,20,16,31.0,20.0,21.0,19.0,27.0,45.0,17.0,16.0,27.0,19.0,23.0,16.0,18.0,20.0,14.0,18.0,17.0,14.0,20,22.0,17.0,18,11.0,10.0,9.0,23,11.0,17.0,26.0,20,17.0,7.0,18.0,3.0,3.0,4.0,26.0,16.0,19.0,11.0,29.0,20,23,15.0,15.0,14.0,17.0,19,7.0,24.0,29.0,8.0,24.0
2020-11-26,22.0,15,19.0,18.0,21.0,12.0,10.0,23.0,18.0,19.0,24.0,29.0,18,19,11,30.0,19.0,17.0,18.0,29.0,44.0,17.0,16.0,29.0,16.0,24.0,13.0,17.0,13.0,12.0,15.0,15.5,15.0,16,24.0,19.0,20,12.0,9.0,13.666666666666666,23,8.0,16.0,24.0,18,18.0,9.0,11.0,3.0,3.0,21.0,21.0,15.0,22.0,22.0,32.0,22,23,12.0,16.0,18.0,15.0,19,7.0,27.0,21.0,9.0,19.0
2020-11-27,17.0,12,16.0,14.0,16.0,9.0,7.0,18.0,16.0,15.0,21.0,24.0,15,13,11,28.0,21.0,14.0,13.0,17.0,28.0,13.0,14.0,20.0,15.0,24.0,14.0,13.0,11.0,12.0,12.0,13.0,11.0,15,24.0,19.0,15,11.0,8.0,11.333333333333334,24,11.0,15.0,24.0,18,18.0,10.0,16.0,2.0,2.0,19.0,17.0,15.0,18.0,10.0,33.0,26,23,12.0,16.0,19.0,14.0,16,5.0,17.0,20.0,9.0,15.0
2020-11-28,26.0,15,20.0,20.0,20.0,16.0,10.0,25.0,21.0,23.0,24.0,30.0,18,17,14,30.0,20.0,22.0,20.0,27.0,43.0,20.0,19.0,24.0,19.0,28.0,15.0,15.0,13.0,11.0,15.0,15.5,15.0,16,23.0,19.0,16,15.0,9.0,13.333333333333334,28,10.0,19.0,29.0,27,23.0,8.0,21.0,2.0,2.0,16.0,15.0,14.0,21.0,12.0,34.0,24,25,17.0,16.0,21.0,19.0,23,7.0,21.0,25.0,16.0,23.0
2020-11-29,24.0,16,20.0,20.0,21.0,16.0,14.0,24.0,21.0,21.0,23.0,27.0,19,16,16,28.0,16.0,19.0,18.0,23.0,37.0,19.0,15.0,18.0,15.0,30.0,14.0,13.0,12.0,14.0,12.0,14.5,16.0,13,23.0,20.0,19,17.0,15.0,17.0,31,11.0,16.0,27.0,19,15.0,7.0,9.0,4.0,4.0,21.0,17.0,16.0,22.0,15.0,35.0,27,27,9.0,19.0,21.0,12.0,21,10.0,19.0,21.0,9.0,24.0
2020-11-30,20.0,13,16.0,18.0,18.0,12.0,8.0,23.0,17.0,19.0,20.0,24.0,16,13,12,27.0,17.0,16.0,14.0,20.0,32.0,14.0,13.0,19.0,16.0,21.0,11.0,9.0,10.0,9.0,11.0,13.5,13.0,14,25.0,25.0,25,22.0,16.0,21.0,20,7.0,11.0,24.0,23,15.0,5.0,10.0,12.0,3.0,24.0,17.0,14.0,22.0,16.0,33.0,27,31,10.0,18.0,27.0,14.0,16,5.0,20.0,23.0,11.0,16.0
2020-12-01,21.0,12,19.0,18.0,19.0,12.0,9.0,18.0,20.0,19.0,25.0,25.0,14,12,12,27.0,15.0,17.0,17.0,23.0,31.0,17.0,14.0,21.0,17.0,23.0,11.0,8.0,8.0,9.0,8.0,12.0,11.0,13,27.0,20.0,24,19.0,15.0,19.333333333333332,23,7.0,11.0,23.0,24,,4.0,6.0,8.0,3.0,29.0,17.0,17.0,25.0,16.0,33.0,26,29,14.0,18.0,22.0,13.0,18,3.0,16.0,38.0,8.0,16.0
2020-12-02,21.0,13,19.0,17.0,18.0,13.0,9.0,27.0,20.0,19.0,19.0,31.0,18,15,13,28.0,16.0,17.0,13.0,22.0,30.0,16.0,13.0,19.0,14.0,26.0,11.0,11.0,12.0,9.0,10.0,13.0,12.0,14,26.0,24.0,28,19.0,20.0,29.0,33,5.0,9.0,23.0,23,14.0,9.0,7.0,8.0,3.0,30.0,30.0,15.0,27.0,15.0,36.0,31,34,13.0,21.0,23.0,15.0,19,4.0,19.0,24.0,8.0,17.0
2020-12-03,21.0,13,18.0,16.0,20.0,15.0,10.0,24.0,18.0,18.0,19.0,24.0,18,14,13,28.0,17.0,18.0,18.0,26.0,38.0,18.0,17.0,22.0,18.0,24.0,14.0,11.0,12.0,11.0,12.0,13.5,12.0,15,26.0,22.0,25,14.0,13.0,21.0,26,9.0,11.0,24.0,20,20.0,5.0,6.0,10.0,2.0,36.0,38.0,13.0,24.0,18.0,30.0,28,37,13.0,19.0,24.0,16.0,19,6.0,22.0,25.0,13.0,22.0
2020-12-04,26.0,20,22.0,22.0,25.0,18.0,15.0,28.0,23.363636363636363,25.0,25.0,31.0,23,20,18,34.0,21.0,22.0,20.0,27.0,30.0,22.0,20.0,26.0,22.0,34.0,15.0,15.0,18.0,15.0,16.0,20.0,19.0,21,30.0,23.0,22,19.0,12.0,24.0,29,11.0,16.0,30.0,30,25.0,10.0,16.0,15.0,4.0,27.0,32.0,16.0,33.0,19.0,31.0,28,29,18.0,28.0,25.0,,25,10.0,25.0,29.0,25.0,35.0
2020-12-05,28.0,20,25.7,25.0,26.0,20.0,25.7,27.0,26.0,25.0,30.0,30.0,24,21,18,35.0,22.0,24.0,21.0,28.0,34.0,23.0,20.0,21.0,18.0,30.0,19.0,18.0,20.0,19.0,17.0,24.0,24.0,24,33.0,26.0,31,22.0,15.0,28.0,31,18.0,19.0,31.0,27,26.0,8.0,15.0,19.0,6.0,30.0,28.0,17.0,33.0,22.0,36.0,31,34,20.0,24.0,33.0,22.0,27,13.0,26.0,38.0,16.0,27.0
2020-12-06,36.0,26,29.636363636363637,29.0,28.0,21.0,14.0,34.0,31.0,33.0,38.0,36.0,30,27,23,42.0,24.0,27.0,23.0,32.0,37.0,21.0,21.0,24.0,18.0,29.0,19.0,19.0,21.0,19.0,22.0,19.0,21.0,22,38.0,32.0,32,23.0,15.0,26.0,37,15.0,21.0,31.0,35,25.0,8.0,17.0,20.0,9.0,38.0,38.0,16.0,38.0,19.0,38.0,36,47,18.0,28.0,32.0,20.0,28,13.0,30.0,57.0,21.0,32.0
2020-12-07,38.0,30,34.72727272727273,33.0,33.0,28.0,19.0,46.0,35.0,38.0,41.0,41.0,35,37,25,50.0,24.0,33.0,30.0,41.0,52.0,28.0,26.0,32.0,26.0,35.0,17.0,21.0,24.0,19.0,25.0,20.0,21.0,22,34.0,29.0,33,26.0,13.0,24.0,44,15.0,21.0,35.0,33,43.0,11.0,14.0,20.0,10.0,35.0,43.0,20.0,40.0,21.0,35.0,32,46,19.0,28.0,28.0,23.0,36,11.0,40.0,52.0,17.0,38.0
2020-12-08,37.0,28,29.0,29.0,33.0,25.0,22.0,45.0,33.0,35.0,35.0,41.0,35,29,28,40.0,33.0,30.0,25.0,39.0,39.0,28.0,21.0,31.0,23.0,27.0,20.0,21.0,22.0,19.0,25.0,19.0,18.0,24,30.0,26.0,28,19.0,12.0,26.0,38,19.0,22.0,34.0,39,38.0,16.0,14.0,18.0,9.0,31.0,36.0,21.0,40.0,18.0,37.0,31,44,22.0,28.0,34.0,26.0,30,12.0,34.0,43.0,25.0,34.0
2020-12-09,40.0,33,31.0,30.0,34.0,27.0,25.0,40.0,36.0,37.0,41.0,41.0,36,33,29,46.0,29.0,34.0,32.0,44.0,58.0,32.0,28.0,34.0,28.0,14.0,26.0,22.0,27.0,20.0,24.0,23.0,22.0,30,33.0,29.0,28,18.0,12.0,22.0,34,22.0,23.0,35.0,44,43.0,27.0,11.0,15.0,7.0,27.0,34.0,18.0,40.0,21.0,36.0,28,44,22.0,31.0,40.0,28.0,33,14.0,37.0,60.0,28.0,39.0
2020-12-10,53.0,41,36.0,40.0,47.0,39.0,29.0,63.0,48.0,50.0,50.0,55.0,50,46,42,60.0,33.0,44.0,40.0,49.0,68.0,37.0,38.0,42.0,33.0,16.0,31.0,28.0,38.0,27.0,33.0,31.0,29.0,32,30.0,27.0,31,19.0,13.0,28.0,45,28.0,28.0,32.0,46,49.0,31.0,13.0,16.0,7.0,34.0,35.0,22.0,42.0,23.0,37.0,33,40,22.0,29.0,43.0,34.0,37,12.0,44.0,83.0,24.0,45.0
2020-12-11,61.0,44,40.0,49.0,48.0,50.0,37.0,65.0,52.0,57.0,56.0,66.0,50,50,46,62.0,37.0,48.0,44.0,57.0,68.0,48.0,44.0,42.0,29.0,15.0,44.0,40.0,53.0,44.0,40.0,52.0,38.0,45,30.0,26.0,37,21.0,18.0,30.0,43,39.0,28.0,38.0,46,31.0,37.0,13.0,19.0,5.0,34.0,36.0,20.0,41.0,21.0,41.0,32,47,20.0,31.0,45.0,34.0,40,17.0,47.0,72.0,15.0,46.0
2020-12-12,57.0,48,39.0,41.0,47.0,46.0,39.0,81.0,53.0,52.0,54.0,60.0,53,54,45,67.0,37.0,49.0,41.0,58.0,73.0,46.0,41.0,33.0,33.0,16.0,44.0,43.0,46.0,43.0,44.0,35.0,36.0,32,31.0,28.0,28,21.0,17.0,33.0,39,35.0,35.0,44.0,44,39.0,31.0,13.0,16.0,6.0,36.0,38.0,17.0,26.0,18.0,42.0,32,45,20.0,23.0,41.0,28.0,43,17.0,49.0,65.0,11.0,43.0
2020-12-13,60.0,46,42.0,43.0,49.0,44.0,41.0,79.0,50.0,58.0,56.0,72.0,55,58,48,79.0,45.0,52.0,40.0,57.0,62.0,44.0,41.0,42.0,27.0,15.0,44.0,42.0,41.0,44.0,42.0,46.0,43.0,44,31.0,27.0,31,21.0,14.0,30.0,40,21.0,21.0,31.0,45,39.0,35.0,10.0,14.0,4.0,36.0,36.0,13.0,28.0,14.0,38.0,28,46,20.0,28.0,31.0,28.0,33,9.0,41.0,52.0,14.0,38.0
2020-12-14,67.0,57,49.0,49.0,55.0,48.0,50.0,63.0,66.0,65.0,71.0,112.0,60,44,47,76.0,37.0,60.0,44.0,59.0,59.0,55.0,54.0,70.0,41.0,16.0,26.0,23.0,23.0,30.0,26.0,35.0,33.0,35,25.0,24.0,26,22.0,14.0,24.0,46,14.0,14.0,27.0,45,39.0,30.0,10.0,12.0,3.0,31.0,31.0,12.0,29.0,17.0,30.0,31,47,23.0,30.0,30.0,27.0,40,6.0,44.0,56.0,17.0,40.0
2020-12-15,79.0,44,43.0,46.0,52.0,55.0,43.0,83.0,58.0,67.0,61.0,91.0,57,52,47,74.0,30.0,60.0,54.0,72.0,82.0,55.0,51.0,40.0,22.0,17.0,22.0,20.0,22.0,20.0,23.0,22.0,21.0,27,28.0,20.0,31,19.0,15.0,28.0,36,13.0,15.0,25.0,32,29.0,32.0,10.0,14.0,3.0,31.0,29.0,14.0,32.0,32.0,12.0,29,43,19.0,25.0,28.0,26.0,41,7.0,52.0,31.0,8.0,50.0
2020-12-16,52.0,27,28.0,30.0,39.0,35.0,27.0,56.0,39.0,45.0,34.0,62.0,35,31,28,43.0,20.0,44.0,31.0,55.0,63.0,34.0,19.0,25.0,18.0,15.0,15.0,16.0,14.0,16.0,17.0,14.0,14.0,16,30.0,27.0,35,25.0,15.0,26.0,21,9.0,14.0,25.0,18,21.0,14.0,10.0,11.0,3.0,31.0,30.0,16.0,29.0,29.0,13.0,25,34,13.0,17.0,33.0,16.0,35,7.0,36.0,15.0,5.0,41.0
2020-12-17,42.0,18,23.0,21.0,26.0,20.0,23.0,75.0,25.0,40.0,22.0,58.0,26,22,22,29.0,20.0,24.0,23.0,44.0,55.0,21.0,18.0,21.0,13.0,12.0,13.0,17.0,13.0,16.0,17.0,15.0,14.0,17,32.0,28.0,27,15.0,9.0,16.0,19,10.0,13.0,24.0,19,15.0,11.0,6.0,9.0,2.0,28.0,30.0,18.0,25.0,15.0,13.0,20,19,11.0,16.0,35.0,16.0,25,5.0,31.0,22.0,6.0,24.0
2020-12-18,31.0,23,27.0,25.0,23.0,23.0,27.0,41.0,28.0,30.0,31.0,41.0,30,29,22,36.0,21.0,24.0,24.0,38.0,49.0,20.0,17.0,25.0,21.0,12.0,19.0,16.0,16.0,14.0,15.0,14.0,15.0,17,28.0,25.0,21,19.0,11.0,21.0,20,10.0,13.0,27.0,20,16.0,15.0,6.0,10.0,3.0,24.0,25.0,19.0,22.0,10.0,11.0,19,15,11.0,18.0,28.0,17.0,28,6.0,32.0,23.0,5.0,24.0
2020-12-19,24.0,17,23.0,19.0,24.0,17.0,22.0,26.0,23.0,22.0,25.0,30.0,20,18,15,29.0,19.0,20.0,20.0,29.0,41.0,16.0,14.0,20.0,35.0,11.0,15.0,13.0,11.0,13.0,14.0,16.0,14.0,13,26.0,23.0,23,20.0,9.0,18.0,18,13.0,16.0,27.0,19,16.0,11.0,8.0,12.0,2.0,22.0,22.0,19.0,23.0,10.0,13.0,20,16,10.0,15.0,29.0,18.0,25,7.0,22.0,14.0,6.0,24.0
2020-12-20,26.0,17,22.0,21.0,24.0,18.0,23.0,24.0,25.0,24.0,25.0,30.0,21,16,13,28.0,19.0,15.0,15.0,22.0,30.0,16.0,17.0,20.0,39.0,10.0,16.0,11.0,11.0,12.0,11.0,13.0,14.0,14,21.0,18.0,16,12.0,11.0,17.0,14,11.0,19.0,25.0,23,19.0,14.0,7.0,13.0,3.0,14.0,17.0,18.0,18.0,7.0,11.0,17,20,12.0,17.0,27.0,19.0,21,6.0,16.0,9.0,12.0,16.0
2020-12-21,27.0,22,24.0,22.0,27.0,19.0,26.0,37.0,28.0,26.0,32.0,30.0,25,22,19,32.0,22.0,18.0,18.0,29.0,35.0,20.0,20.0,28.0,42.0,11.0,19.0,15.0,17.0,16.0,16.0,21.0,17.0,23,17.0,12.0,16,14.0,12.0,22.0,17,12.0,19.0,28.0,37,31.0,20.0,9.0,14.0,5.0,10.0,11.0,15.0,15.0,10.0,11.0,15,13,21.0,,,29.0,27,9.0,21.0,21.0,28.0,19.0
2020-12-22,37.0,34,34.0,32.0,33.0,31.0,33.0,37.0,39.0,37.0,43.0,42.0,36,31,26,47.0,27.0,25.0,25.0,44.0,46.0,30.0,29.0,33.0,42.0,17.0,28.0,24.0,25.0,26.0,26.0,25.0,27.0,32,22.0,13.0,22,16.0,12.0,19.0,17,24.0,24.0,32.0,47,37.0,29.0,10.0,15.0,5.0,17.0,18.0,16.0,22.0,16.0,12.0,22,26,25.0,,33.0,30.0,38,12.0,33.0,54.0,35.0,28.0
2020-12-23,47.0,39,40.0,39.0,40.0,37.0,37.0,49.0,48.0,47.0,50.0,53.0,44,41,35,56.0,43.0,35.0,35.0,49.0,53.0,40.0,35.0,42.0,46.0,13.0,38.0,32.0,34.0,35.0,35.0,37.0,36.0,41,26.0,20.0,34,29.0,18.0,37.0,26,29.0,32.0,28.0,57,51.0,40.0,13.0,15.0,8.0,21.0,19.0,20.0,26.0,19.0,15.0,30,35,30.0,20.0,35.0,44.0,32,18.0,44.0,68.0,32.0,30.0
2020-12-24,48.0,38,37.0,39.0,41.0,41.0,38.0,49.0,45.0,46.0,50.0,56.0,43,43,37,65.0,56.0,34.0,34.0,55.0,58.0,37.0,34.0,40.0,40.0,15.0,37.0,29.0,33.0,32.0,32.0,41.0,33.0,50,29.0,26.0,43,34.0,17.0,37.0,23,31.0,28.0,20.0,41,43.0,42.0,12.0,11.0,6.0,22.0,20.0,27.0,27.0,15.0,17.0,37,39,31.0,18.0,35.0,34.0,39,18.0,47.0,72.0,15.0,32.0
2020-12-25,42.0,31,34.0,37.0,38.0,36.0,34.0,47.0,37.0,39.0,42.0,48.0,38,38,33,46.0,34.0,30.0,30.0,49.0,65.0,34.0,24.0,28.0,42.0,16.0,26.0,23.0,20.0,22.0,22.0,17.0,21.0,26,30.0,29.0,44,27.0,23.0,35.0,30,22.0,31.0,11.0,35,27.0,26.0,16.0,13.0,5.0,24.0,23.0,19.0,24.0,16.0,19.0,32,39,18.0,19.0,34.0,27.0,36,9.0,38.0,38.0,10.0,32.0
2020-12-26,45.0,27,31.0,31.0,33.0,29.0,31.0,52.0,34.0,41.0,41.0,44.0,33,39,25,43.0,30.0,34.0,34.0,52.0,70.0,36.0,28.0,35.0,41.0,17.0,28.0,18.0,17.0,18.0,18.0,19.0,20.0,21,33.0,29.0,42,27.0,22.0,31.0,30,8.0,14.0,8.0,46,27.0,21.0,10.0,10.0,3.0,28.0,28.0,19.0,25.0,17.0,19.0,29,40,20.0,19.0,35.0,27.0,36,7.0,47.0,39.0,15.0,33.0
2020-12-27,41.0,32,28.0,29.0,31.0,28.0,31.0,48.0,35.0,40.0,35.0,52.0,38,29,27,57.0,32.0,27.0,27.0,46.0,54.0,34.0,42.0,45.0,33.0,16.0,30.0,23.0,20.0,23.0,23.0,23.0,28.0,24,28.0,26.0,31,29.0,20.0,30.0,32,9.0,14.0,13.0,65,39.0,25.0,11.0,10.0,4.0,31.0,27.0,14.0,30.0,15.0,18.0,28,38,21.0,20.0,34.0,32.0,29,5.0,45.0,50.0,15.0,22.0
2020-12-28,27.0,16,23.0,24.0,22.0,18.0,25.0,58.0,25.0,23.0,25.0,43.0,22,13,14,25.0,19.0,19.0,19.0,37.0,16.0,31.0,39.0,59.0,42.0,14.0,36.0,23.0,20.0,22.0,24.0,17.0,25.0,22,21.0,19.0,32,31.0,19.0,29.0,35,11.0,17.0,13.0,70,42.0,42.0,21.0,15.0,4.0,22.0,13.0,14.0,27.0,15.0,14.0,27,33,22.0,29.0,32.0,43.0,34,11.0,30.0,51.0,19.0,17.0
2020-12-29,36.0,24,28.0,29.0,27.0,25.0,29.0,45.0,31.0,31.0,33.0,45.0,32,21,20,35.0,28.0,23.0,23.0,45.0,27.0,33.0,34.0,52.0,50.0,15.0,32.0,22.0,19.0,20.0,22.0,22.0,26.0,26,19.0,17.0,31,25.0,17.0,29.0,35,12.0,20.0,16.0,66,44.0,38.0,17.0,16.0,6.0,18.0,18.0,15.0,28.0,17.0,18.0,27,33,24.0,29.0,33.0,37.0,26,13.0,31.0,67.0,21.0,18.0
2020-12-30,36.0,21,30.0,27.0,27.0,25.0,27.0,30.0,29.0,30.0,31.0,41.0,27,18,19,33.0,27.0,25.0,25.0,42.0,35.0,32.0,31.0,31.0,60.0,15.0,27.0,22.0,24.0,26.0,24.0,19.0,25.0,22,25.0,23.0,36,28.0,21.0,33.0,26,15.0,20.0,19.0,24,26.0,34.0,18.0,19.0,7.0,24.0,20.0,19.0,28.0,18.0,17.0,24,36,21.0,23.0,36.0,28.0,32,16.0,41.0,28.0,15.0,22.0
2020-12-31,23.0,17,22.0,20.0,19.0,17.0,22.0,20.0,21.0,21.0,20.0,22.0,21,19,16,28.0,22.0,16.0,16.0,21.0,22.0,19.0,17.0,18.0,43.0,10.0,16.0,14.0,15.0,14.0,15.0,16.0,18.0,16,28.0,24.0,24,20.0,17.0,25.0,16,17.0,20.0,17.0,24,19.0,20.0,17.0,16.0,11.0,26.0,27.0,28.0,25.0,25.0,18.0,23,34,17.0,19.0,25.0,22.0,19,14.0,17.0,26.0,17.0,15.0
