Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,46T,47T,72T,82T,83T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2020_09_19,11.0,5,6.0,10.0,9.0,4.0,10.0,17.0,10.0,10.0,5.0,18.0,11,8,5,17.0,10.0,6.0,4.0,11.0,4.0,7.0,3.0,6.0,6.0,9.0,4.0,6,3.0,9,7.0,4.0,3.0,3.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,3,6.0,4.0,17.666666666666668,14.0,8.0,5,4.0,8.0,10.333333333333334,6,9.0,11.0,7.0,6.0,5.0,17.0,7,8,5.0,5.0,14.0,23.0,15.0,18.0,5.0,7.0
2020_09_20,10.0,6,6.0,11.0,11.0,3.0,10.0,14.0,8.0,10.0,5.0,19.0,10,4,5,20.0,11.0,7.0,5.0,8.0,4.0,14.0,4.0,6.0,8.0,8.0,6.0,8,3.0,10,8.0,5.0,3.0,4.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,3,5.0,4.0,16.333333333333332,9.0,4.0,3,4.0,9.0,10.0,9,4.0,5.0,3.0,4.0,5.0,10.0,5,5,5.0,7.0,14.0,23.0,18.0,17.0,8.0,5.0
2020_09_21,17.0,10,15.0,16.0,12.0,12.0,18.0,20.0,17.0,18.0,15.0,24.0,13,9,11,22.0,16.0,14.0,11.0,17.0,10.0,18.0,11.0,11.0,17.0,15.0,8.0,8,5.0,13,14.0,5.0,8.0,7.0,11.0,9.0,9.0,8.0,10.0,10.0,11.0,10,8.0,8.0,9.0,11.0,5.0,4,5.0,9.0,8.0,12,6.0,9.0,3.0,7.0,5.0,14.0,7,6,5.0,15.0,18.0,21.0,15.0,20.0,3.0,7.0
2020_09_22,21.0,17,15.0,14.0,19.0,13.0,21.0,25.0,24.0,25.0,18.0,27.0,26,19,15,29.0,19.0,18.0,14.0,15.0,20.0,14.0,15.0,12.0,21.0,17.0,14.0,10,10.0,13,15.0,5.0,8.0,8.0,13.0,13.0,14.0,14.0,12.0,14.0,20.0,11,12.0,9.0,10.0,14.0,8.0,7,6.0,6.0,12.0,12,8.0,9.0,4.0,8.0,6.0,20.0,8,8,8.0,13.0,15.0,23.0,15.0,16.0,5.0,5.0
2020_09_23,29.0,21,18.0,20.0,24.0,21.0,18.5,37.0,29.0,31.0,22.0,37.0,28,20,21,36.0,22.0,25.0,15.0,26.0,24.0,22.0,14.0,16.0,25.0,18.0,11.0,11,8.0,16,13.0,8.0,7.0,6.0,21.0,15.0,12.0,16.0,13.0,22.0,18.0,18,14.0,7.0,13.0,12.0,7.0,6,4.0,6.0,11.0,12,7.0,9.0,3.0,7.0,6.0,20.0,9,9,7.0,16.0,15.0,22.0,13.0,16.0,4.0,8.0
2020_09_24,14.0,11,9.0,11.0,10.0,5.0,24.5,24.0,14.0,14.0,9.0,25.0,14,11,10,26.0,14.0,8.0,6.0,15.0,11.0,9.0,5.0,9.0,19.0,13.0,6.0,6,5.0,14,13.0,6.0,7.0,7.0,10.0,8.0,7.0,7.0,9.0,9.0,19.0,8,7.0,4.0,11.0,11.0,5.0,4,4.0,4.0,6.0,15,5.0,9.0,5.0,7.0,5.0,14.0,8,8,5.0,8.0,14.0,22.0,11.0,13.0,5.0,5.0
2020_09_25,13.0,10,10.0,10.0,11.0,7.0,20.0,21.0,15.0,14.0,12.0,21.0,14,10,8,20.0,12.0,9.0,7.0,15.0,8.0,8.0,7.0,10.0,14.0,13.0,8.0,8,4.0,17,13.0,9.0,13.0,10.0,13.0,9.0,8.0,7.0,9.0,9.0,10.0,7,13.0,5.0,16.0,11.0,7.0,5,4.0,4.0,10.0,11,5.0,9.0,3.0,9.0,6.0,17.0,8,7,4.0,7.0,12.0,21.0,11.0,16.0,6.0,6.0
2020_09_26,11.0,8,7.0,7.0,12.0,7.0,19.333333333333332,20.0,13.0,13.0,19.0,18.0,14,12,9,21.0,14.0,8.0,7.0,15.0,9.0,9.0,6.0,12.0,18.0,17.0,7.0,7,6.0,15,13.0,5.0,11.0,10.0,14.0,6.0,6.0,8.0,9.0,8.0,16.0,7,15.0,7.0,18.0,12.0,6.0,5,5.0,4.0,9.0,10,7.0,9.0,2.0,8.0,5.0,17.0,7,6,6.0,9.0,10.0,22.0,11.0,13.0,4.0,5.0
2020_09_27,10.0,7,8.0,7.0,11.0,7.0,20.0,13.0,10.0,12.0,18.666666666666668,20.0,9,7,6,18.0,12.0,6.0,8.0,8.0,7.0,13.0,6.0,10.0,22.0,14.0,5.0,8,5.0,15,19.0,6.0,9.0,12.0,13.0,6.0,6.0,9.0,7.0,8.0,11.0,8,16.0,11.0,17.0,14.0,8.0,7,5.0,6.0,10.0,10,7.0,8.0,4.0,7.0,5.0,17.0,9,9,6.0,10.0,11.0,21.0,16.0,17.0,6.0,6.0
2020_09_28,15.0,11,9.0,11.0,14.0,8.0,22.0,21.0,16.0,15.0,23.333333333333332,21.0,14,11,9,20.0,15.0,12.0,8.0,16.0,13.0,9.0,5.0,6.0,15.0,13.0,5.0,5,4.0,13,12.0,5.0,11.0,7.0,11.0,6.0,8.0,5.0,9.0,7.0,10.0,6,7.0,7.0,9.0,16.0,11.0,10,7.0,23.0,14.0,8,6.0,9.0,6.0,11.0,7.0,17.0,9,6,7.0,7.0,13.0,22.0,15.0,17.0,8.0,5.0
2020_09_29,9.0,6,6.0,8.0,10.0,5.0,32.0,19.0,12.0,13.0,30.666666666666668,19.0,11,9,7,19.0,11.0,9.0,5.0,11.0,12.0,9.0,5.0,7.0,12.0,11.0,7.0,6,4.0,13,9.0,5.0,5.0,5.0,8.0,5.0,7.0,4.0,5.0,6.0,5.0,6,9.0,7.0,9.0,17.0,11.0,12,4.0,5.0,13.0,9,8.0,6.0,6.0,11.0,6.0,19.0,9,8,5.0,9.0,14.0,22.0,16.0,20.0,9.0,9.0
2020_09_30,15.0,14,10.0,10.0,13.0,8.0,14.0,22.0,18.0,18.0,11.0,22.0,17,14,13,23.0,12.0,10.0,6.0,18.0,16.0,7.0,6.0,8.0,11.0,11.0,7.0,6,5.0,12,12.0,4.0,9.0,5.0,11.0,5.0,6.0,7.0,10.0,7.0,8.0,5,9.0,5.0,15.0,14.0,8.0,5,5.0,5.0,17.666666666666668,9,6.0,8.0,4.0,9.0,6.0,16.0,6,7,4.0,13.0,12.0,22.0,18.0,17.0,10.0,12.0
2020_10_01,15.0,9,10.0,10.0,13.0,6.0,10.0,22.0,15.0,16.0,9.0,20.0,12,15,8,22.0,13.0,9.0,6.0,18.0,14.0,6.0,6.0,10.0,18.0,15.0,7.0,6,8.0,16,11.0,7.0,14.0,10.0,15.0,5.0,5.0,7.0,9.0,7.0,9.0,5,13.0,8.0,20.333333333333332,13.0,8.0,6,5.0,5.0,17.0,10,8.0,9.0,3.0,7.0,5.0,18.0,8,7,7.0,9.0,10.0,22.0,14.0,16.0,7.0,11.0
2020_10_02,15.0,12,7.0,10.0,14.0,8.0,11.0,21.0,15.0,15.0,11.0,23.0,15,13,10,23.0,14.0,10.0,6.0,19.0,14.0,10.0,6.0,12.0,23.0,12.0,6.0,7,7.0,16,15.0,8.0,8.0,13.0,13.0,9.0,11.0,9.0,11.0,11.0,15.0,9,12.0,7.0,21.0,12.0,7.0,10,6.0,4.0,13.333333333333334,12,9.0,8.0,4.0,10.0,5.0,17.0,9,9,6.0,7.0,12.0,21.0,11.0,14.0,3.0,4.0
2020_10_03,16.0,12,8.0,16.0,17.0,10.0,14.0,22.0,18.0,27.666666666666668,15.0,24.0,16,8,10,21.0,13.0,16.0,11.0,18.0,14.0,15.0,8.0,9.0,16.0,10.0,8.0,7,5.0,16,11.0,6.0,6.0,6.0,10.0,7.0,7.0,5.0,9.0,9.0,12.0,7,10.0,6.0,11.0,14.0,9.0,8,5.0,3.0,16.0,8,10.0,9.0,4.0,9.0,6.0,17.0,6,8,8.0,7.0,12.0,21.0,10.0,11.0,3.0,4.0
2020_10_04,13.0,7,7.0,12.0,12.0,7.0,11.0,15.0,14.0,28.333333333333332,12.0,20.0,11,5,7,19.0,12.0,9.0,7.0,11.0,8.0,14.0,8.0,7.0,16.0,13.0,9.0,6,8.0,16,12.0,8.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,7,8.0,4.0,10.0,13.0,8.0,8,4.0,5.0,21.0,13,8.0,8.0,4.0,8.0,5.0,18.0,8,7,5.0,9.0,15.0,23.0,11.0,12.0,4.0,6.0
2020_10_05,18.0,14,11.0,14.0,9.0,11.0,18.0,21.0,18.0,21.333333333333332,17.0,21.0,17,16,13,22.0,18.0,14.0,13.0,19.0,14.0,15.0,14.0,13.0,23.0,16.0,14.0,9,9.0,14,17.0,7.0,10.0,6.0,15.0,13.0,14.0,14.0,13.0,12.0,14.0,11,9.0,8.0,13.0,14.0,9.0,9,7.0,7.0,22.0,10,9.0,11.0,3.0,9.0,15.666666666666666,18.0,9,9,12.0,11.0,15.0,21.0,8.0,13.0,4.0,9.0
2020_10_06,20.0,18,13.0,17.0,21.0,13.0,20.0,25.0,23.0,27.0,22.0,25.0,22,16,14,21.0,21.0,17.0,13.0,21.0,17.0,16.0,9.0,14.0,26.0,17.0,9.0,8,8.0,15,15.0,9.0,10.0,9.0,16.0,13.0,16.0,14.0,11.0,13.0,19.0,15,11.0,8.0,14.0,13.0,9.0,7,5.0,4.0,10.0,14,7.0,7.0,5.0,8.0,6.0,20.0,9,7,12.0,8.0,16.0,25.0,10.0,16.0,6.0,9.0
2020_10_07,20.0,16,12.0,15.0,15.0,13.0,19.0,26.0,19.0,20.0,22.0,29.0,19,18,18,29.0,25.0,16.0,13.0,19.0,27.0,14.0,12.0,13.0,28.0,16.0,9.0,8,8.0,19,19.0,13.0,16.0,7.0,19.0,16.0,14.0,17.0,14.0,14.0,19.0,16,14.0,13.0,16.0,15.0,9.0,9,5.0,5.0,13.0,15,11.0,12.0,7.0,10.0,9.0,22.0,10,12,18.666666666666668,9.0,13.0,22.0,9.333333333333334,13.666666666666666,5.0,6.0
2020_10_08,14.0,10,8.0,11.0,13.0,9.0,15.0,14.0,17.0,15.0,16.0,19.0,12,10,8,21.0,16.0,10.0,8.0,13.0,17.0,9.0,9.0,9.0,13.0,13.0,7.0,9,6.0,16,13.0,13.0,14.0,4.0,13.0,9.0,10.0,9.0,8.0,9.0,11.0,8,8.0,5.0,8.0,16.0,11.0,13,9.0,8.0,17.0,10,11.0,11.0,8.0,16.0,11.0,23.0,13,13,19.333333333333332,8.0,14.0,22.0,7.666666666666667,12.666666666666666,3.0,5.0
2020_10_09,14.0,8,6.0,9.0,12.0,9.0,12.0,13.0,15.0,15.0,16.0,20.0,12,9,8,22.0,13.0,12.0,9.0,11.0,20.0,8.0,8.0,7.0,10.0,11.0,12.0,8,7.0,15,11.0,12.0,17.0,4.0,9.0,10.0,11.0,7.0,8.0,5.0,9.0,5,4.0,6.0,6.0,16.0,9.0,13,9.0,8.0,15.0,10,11.0,13.0,10.0,15.0,11.0,22.0,14,15,18.666666666666668,9.0,14.0,22.0,6.666666666666667,12.333333333333334,4.0,5.0
2020_10_10,16.0,13,9.0,12.0,12.0,11.0,15.0,20.0,18.0,16.0,17.0,19.0,16,12,10,22.0,16.0,11.0,9.0,13.0,20.0,8.0,7.0,8.0,13.0,13.0,11.0,9,7.0,18,15.0,12.0,14.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,10.0,8,7.0,5.0,7.0,17.0,13.0,10,11.0,8.0,16.0,13,10.0,10.0,8.0,13.0,10.0,22.0,14,14,18.0,9.0,14.0,22.0,12.0,14.5,3.0,6.0
2020_10_11,20.0,14,11.0,15.0,15.0,12.0,19.0,20.0,20.0,18.0,22.0,23.0,17,13,12,23.0,18.0,16.0,13.0,15.0,19.0,12.0,10.0,9.0,21.0,16.0,12.0,12,9.0,21,17.0,11.0,18.0,20.0,11.0,10.0,9.0,9.0,9.0,12.0,11.0,12,10.0,12.0,13.0,15.0,12.0,12,8.0,6.0,17.0,18,12.0,10.0,8.0,14.0,9.0,23.0,16,17,12.333333333333334,9.0,14.0,20.0,8.666666666666666,15.0,6.0,4.0
2020_10_12,28.0,24,17.0,22.0,25.0,19.0,26.0,38.0,29.0,27.0,30.0,39.0,28,25,22,31.0,29.0,22.0,17.0,25.0,29.0,22.0,16.0,23.0,27.0,22.0,19.0,21,14.0,32,27.0,15.0,24.0,18.0,20.0,17.0,19.0,14.0,18.0,21.0,20.0,20,18.0,18.0,19.0,16.0,11.0,11,9.0,7.0,17.0,16,10.0,13.0,8.0,12.0,8.0,23.0,14,16,18.0,6.0,11.0,23.0,7.333333333333333,12.0,3.0,5.0
2020_10_13,22.0,16,12.0,16.0,19.0,13.0,21.0,29.0,21.0,21.0,23.0,30.0,21,16,16,29.0,18.0,17.0,14.0,22.0,26.0,15.0,15.0,22.0,21.0,18.0,19.0,15,13.0,28,22.0,13.0,24.0,23.0,18.0,15.0,16.0,16.0,14.0,13.0,14.0,14,13.0,7.0,15.0,18.0,11.0,14,5.0,7.0,16.0,17,12.0,11.0,9.0,17.0,11.0,22.0,12,16,16.0,10.0,12.0,19.0,8.5,11.0,2.0,3.0
2020_10_14,22.0,15,12.0,18.0,17.0,14.0,18.0,31.0,23.0,22.0,20.0,29.0,20,14,14,25.0,18.0,17.0,11.0,18.0,13.0,14.0,8.0,18.0,27.0,17.0,9.0,10,10.0,24,20.0,11.0,22.0,26.0,18.0,11.0,13.0,14.0,13.0,11.0,15.0,12,16.0,14.0,17.0,16.0,15.0,15,10.0,8.0,17.0,17,13.0,11.0,9.0,21.0,12.0,26.0,16,16,14.666666666666666,8.0,14.0,22.0,8.666666666666666,13.0,3.0,6.0
2020_10_15,17.0,13,12.0,14.0,17.0,9.0,17.0,26.0,18.0,17.0,14.0,24.0,18,15,15,27.0,18.0,14.0,8.0,20.0,14.0,11.0,8.0,11.0,33.0,18.0,11.0,9,7.0,19,19.0,9.0,9.0,22.0,16.0,7.0,16.0,9.0,11.0,11.0,13.0,11,16.0,11.0,17.0,17.0,5.0,13,10.0,8.0,16.0,12,11.0,12.0,9.0,16.0,8.0,23.0,14,15,14.0,8.0,12.0,23.0,10.0,12.0,7.0,5.0
2020_10_16,15.0,13,9.0,13.0,16.0,8.0,14.0,20.0,17.0,15.0,15.0,21.0,15,16,11,22.0,18.0,12.0,8.0,11.0,18.0,10.0,8.0,12.0,22.0,14.0,13.0,12,8.0,13,13.0,6.0,10.0,6.0,11.0,10.0,9.0,8.0,20.0,11.0,16.0,10,11.0,7.0,8.0,13.0,5.0,9,6.0,6.0,11.0,10,6.0,6.0,7.0,8.0,5.0,17.0,8,8,11.0,9.0,12.0,24.0,12.0,14.0,8.0,5.0
2020_10_17,13.0,8,7.0,8.0,12.0,6.0,9.0,14.0,12.0,11.0,14.0,20.0,11,8,8,20.0,12.0,7.0,5.0,8.0,18.0,5.0,4.0,4.0,9.0,10.0,6.0,5,4.0,11,11.0,5.0,6.0,4.0,11.0,7.0,9.0,8.0,14.0,5.0,12.0,6,5.0,4.0,8.0,11.0,4.0,9,5.0,5.0,9.0,7,6.0,7.0,6.0,11.0,10.0,16.0,7,7,11.333333333333334,7.0,12.0,22.0,20.0,20.0,12.0,7.0
2020_10_18,11.0,8,11.0,8.0,11.0,6.0,9.0,11.0,12.0,12.0,15.0,18.0,10,9,7,21.0,11.0,8.0,5.0,7.0,13.0,5.0,6.0,6.0,8.0,9.0,8.0,6,5.0,10,8.0,4.0,5.0,4.0,11.0,9.0,11.0,10.0,9.0,8.0,10.0,5,4.0,12.5,6.0,12.0,4.0,8,7.0,5.0,12.0,7,8.0,8.0,7.0,14.0,6.0,17.0,10,9,12.333333333333334,8.0,15.0,23.0,14.0,18.0,5.0,8.0
2020_10_19,19.0,18,18.0,13.0,16.0,12.0,21.0,20.0,21.0,18.0,23.0,29.0,20,14,13,24.0,22.0,13.0,9.0,12.0,22.0,9.0,8.0,6.0,13.0,10.0,8.0,6,8.0,11,12.0,3.0,6.0,5.0,23.0,16.0,19.0,19.0,14.0,17.0,17.0,15,12.0,7.0,8.0,10.0,4.0,6,5.0,5.0,9.0,7,6.0,5.0,6.0,12.0,5.0,13.0,8,7,15.333333333333334,13.0,17.0,22.0,19.0,19.0,8.0,8.0
2020_10_20,17.0,15,15.0,13.0,17.0,11.0,17.0,20.0,19.0,17.0,22.0,28.0,17,14,13,28.0,21.0,11.0,9.0,13.0,22.0,9.0,8.0,7.0,14.0,12.0,10.0,10,8.0,13,14.0,3.0,8.0,6.0,17.0,20.0,22.0,29.0,21.0,15.0,20.0,12,8.0,5.0,9.0,11.0,5.0,4,3.0,3.0,7.0,8,4.0,3.0,6.0,12.0,7.0,14.0,6,5,4.0,13.0,17.0,23.0,13.0,19.0,9.0,10.0
2020_10_21,17.0,13,14.0,13.0,14.0,11.0,17.0,18.0,18.0,17.0,20.0,27.0,15,11,11,25.0,19.0,30.0,10.0,15.0,21.0,10.0,9.0,6.0,17.0,13.0,10.0,11,8.0,15,16.0,5.0,8.0,8.0,12.0,9.0,10.0,9.0,7.0,13.0,14.0,12,8.0,7.0,11.0,11.0,9.0,4,4.0,3.0,9.0,9,6.0,7.0,4.0,12.0,6.0,14.0,9,5,5.0,10.0,17.0,22.0,13.0,16.0,5.0,10.0
2020_10_22,23.0,16,29.5,20.0,20.0,14.0,23.0,24.0,22.0,23.0,27.0,31.0,21,18,15,32.0,21.0,18.0,13.0,20.0,31.0,15.0,14.0,14.0,22.0,14.0,15.0,18,12.0,18,17.0,10.0,17.0,18.0,14.0,13.0,15.0,11.0,14.0,10.0,14.0,12,8.0,10.0,13.0,14.0,9.0,7,5.0,4.0,12.0,14,8.0,7.0,6.0,15.0,8.0,20.0,10,8,6.0,9.0,18.0,22.0,11.0,13.0,4.0,8.0
2020_10_23,31.0,23,21.0,24.0,30.0,21.0,26.0,32.0,27.0,28.0,28.0,34.0,28,24,23,38.0,23.0,24.0,21.0,31.0,37.0,24.0,25.0,26.0,32.0,23.0,22.0,25,20.0,27,27.0,15.0,28.0,23.0,20.0,18.0,22.0,16.0,23.0,17.0,19.0,20,19.0,22.0,25.0,15.0,10.0,9,7.0,7.0,14.0,19,12.0,14.0,8.0,17.0,12.0,21.0,12,12,10.0,10.0,16.0,22.0,9.0,13.0,4.0,6.0
2020_10_24,35.0,27,29.0,30.0,32.0,26.0,18.666666666666668,37.0,31.0,33.0,31.0,35.0,31,24,29,42.0,30.0,29.0,25.0,40.0,43.0,32.0,37.0,33.0,34.0,32.0,37.0,31,29.0,31,34.0,19.0,34.0,27.0,26.0,25.0,23.0,26.0,30.0,23.0,27.0,28,23.0,26.0,34.0,19.0,13.0,13,10.0,9.0,14.666666666666666,22,17.0,22.0,10.0,20.0,12.0,22.0,15,16,13.0,13.0,20.0,22.0,9.0,14.0,4.0,6.0
2020_10_25,40.0,33,39.0,38.0,39.0,31.0,25.666666666666668,47.0,42.0,40.0,42.0,45.0,41,36,35,43.0,31.0,34.0,34.0,36.0,51.0,36.0,33.0,32.0,37.0,30.0,33.0,30,29.0,32,38.0,19.0,40.0,36.0,31.0,35.0,34.0,32.0,35.0,26.0,31.0,28,29.0,27.0,32.0,21.0,15.0,17,14.0,10.0,20.0,26,17.0,21.0,12.0,21.0,15.0,28.0,20,20,16.0,9.0,16.0,22.0,7.0,13.0,3.0,4.0
2020_10_26,46.0,41,40.0,38.0,45.0,34.0,27.333333333333332,53.0,47.0,47.0,43.0,53.0,46,44,38,54.0,36.0,33.0,29.0,46.0,57.0,35.0,41.0,35.0,40.0,34.0,30.0,37,29.0,32,33.0,19.0,33.0,22.0,38.0,40.0,40.0,36.0,42.0,33.0,35.0,33,28.0,31.0,31.0,23.0,18.0,19,16.0,12.0,21.0,32,17.0,19.0,11.0,20.0,10.0,29.0,25,20,16.0,8.0,15.0,23.0,8.0,13.0,3.0,5.0
2020_10_27,31.0,26,26.0,27.0,28.0,23.0,24.666666666666668,33.0,32.0,30.0,32.0,40.0,29,28,23,40.0,25.0,25.0,23.0,29.0,41.0,23.0,23.0,20.0,25.0,20.0,26.0,23,21.0,25,21.0,10.0,29.0,23.0,34.0,40.0,40.0,45.0,40.0,32.0,36.0,25,23.0,19.0,21.0,18.0,14.0,14,9.0,9.0,15.0,18,25.0,16.0,12.0,15.0,8.0,22.0,12,12,12.0,10.0,12.0,22.0,10.0,14.0,4.0,6.0
2020_10_28,30.0,24,26.0,24.0,25.0,18.0,24.333333333333332,34.0,29.0,29.0,29.0,35.0,26,23,22,39.0,27.0,24.0,18.0,30.0,36.0,20.0,20.0,19.0,31.0,24.0,19.0,18,21.0,28,28.0,13.0,38.0,31.0,36.0,29.0,37.0,34.0,29.0,27.0,32.0,26,34.0,17.0,28.0,15.0,10.0,13,9.0,7.0,15.0,17,16.0,11.0,7.0,13.0,7.5,26.0,14,13,13.0,8.0,13.0,23.0,12.0,16.0,5.0,8.0
2020_10_29,19.0,17,17.0,18.0,20.0,14.0,31.666666666666668,24.0,21.0,20.0,22.0,32.0,21,20,16,33.0,22.0,16.0,12.0,22.0,23.0,16.0,14.0,14.0,19.0,20.0,13.0,14,12.0,14,13.0,6.0,7.0,6.0,23.0,12.0,17.0,17.0,13.0,15.0,19.0,16,25.0,13.0,20.0,15.0,10.0,11,8.0,9.0,13.0,12,14.0,12.0,7.0,14.0,8.5,22.0,12,14,10.0,6.0,12.0,23.0,15.0,15.0,5.0,6.0
2020_10_30,18.0,11,10.0,17.0,16.0,11.0,11.0,18.0,19.0,17.0,15.0,28.0,14,8,8,26.0,32.666666666666664,16.0,9.0,12.0,15.0,15.0,15.0,11.0,20.0,12.0,19.0,15,11.0,16,14.0,9.0,5.0,13.0,12.0,10.0,9.0,10.0,8.0,10.0,9.0,12,12.0,13.0,13.0,11.0,5.0,5,4.0,4.0,8.0,11,6.0,7.0,4.0,8.0,9.0,14.0,5,7,5.0,8.0,14.0,20.0,16.0,17.0,4.0,6.0
2020_10_31,19.0,14,15.0,17.0,22.0,13.0,12.0,19.0,21.0,21.0,20.0,29.0,17,13,13,33.0,32.333333333333336,17.0,14.0,14.0,24.0,15.0,17.0,17.0,21.0,17.0,18.0,19,10.0,12,17.0,6.0,11.0,6.0,11.0,11.0,10.0,11.0,11.0,10.0,15.0,14,12.0,12.0,17.0,13.0,8.0,8,7.0,3.0,9.0,13,9.0,9.0,5.0,12.0,19.0,21.0,7,7,9.0,9.0,15.0,21.0,9.0,17.0,4.0,9.0
2020_11_01,17.0,12,17.0,15.0,16.0,11.0,14.0,16.0,18.0,17.0,25.0,25.0,16,14,12,29.0,31.0,14.0,11.0,14.0,19.0,11.0,12.0,13.0,16.0,17.0,14.0,14,10.0,17,13.0,7.0,9.0,11.0,15.0,13.0,10.0,13.0,12.0,9.0,8.0,13,11.0,8.0,9.0,16.0,14.0,11,6.0,5.0,11.0,11,11.0,9.0,6.0,12.0,18.0,28.0,10,9,11.0,11.0,21.0,22.0,12.0,16.0,4.0,8.0
2020_11_02,25.0,18,22.0,21.0,18.0,17.0,16.0,27.0,23.0,24.0,29.0,33.0,21,21,16,36.0,23.0,22.0,17.0,23.0,31.0,18.0,20.0,17.0,22.0,16.0,19.0,17,14.0,21,19.0,12.0,13.0,19.0,15.0,11.0,13.0,10.0,15.0,14.0,14.0,16,14.0,15.0,14.0,17.0,17.5,10,6.0,4.0,13.0,17,13.0,12.0,6.0,14.0,7.0,24.0,13,12,8.0,10.0,19.0,21.0,13.0,18.0,3.0,7.0
2020_11_03,26.0,19,18.0,21.0,23.0,18.0,14.0,25.0,22.0,22.0,23.0,27.0,21,18,18,35.0,22.0,21.0,17.0,26.0,37.0,19.0,25.0,23.0,30.0,24.0,26.0,28,23.0,29,28.0,18.0,21.0,27.0,20.0,20.0,21.0,20.0,22.0,20.0,20.0,17,18.0,23.0,22.0,18.0,13.0,9,8.0,7.0,13.0,21,19.0,17.0,9.0,18.0,6.0,24.0,16,12,9.0,12.0,15.0,24.0,10.0,14.0,4.0,6.0
2020_11_04,24.0,23,20.0,26.0,28.0,23.0,19.0,35.0,30.0,31.0,31.0,39.0,29,25,24,40.0,23.0,28.0,23.0,33.0,42.0,26.0,32.0,23.0,25.0,22.0,38.0,29,31.0,16,20.0,18.0,23.0,15.0,27.0,28.0,29.0,30.0,31.0,22.0,25.0,25,21.0,22.0,22.0,20.0,14.0,18,16.0,13.0,20.0,21,15.0,13.0,5.0,19.0,8.0,22.0,25,15,15.0,16.0,16.0,22.0,16.0,15.0,3.0,7.0
2020_11_05,27.0,21,20.0,22.0,26.0,21.0,18.0,35.0,27.0,27.0,27.0,36.0,26,24,20,36.0,22.0,23.0,22.0,34.0,47.0,42.0,25.0,21.0,32.0,19.0,27.0,30,25.0,23,25.0,14.0,19.0,24.0,22.0,25.0,22.0,27.0,25.0,18.0,24.0,21,17.0,19.0,18.0,18.0,11.0,17,16.0,11.0,20.0,17,8.0,9.0,5.0,18.0,17.333333333333332,20.0,24,11,13.0,17.0,20.0,23.0,19.0,17.0,4.0,10.0
2020_11_06,31.0,20,20.0,24.0,27.0,22.0,15.0,38.0,27.0,31.0,36.0,39.0,24,23,20,37.0,21.0,29.0,23.0,30.0,47.0,23.0,28.0,25.0,34.0,25.0,28.0,24,25.0,28,24.0,17.0,19.0,17.0,20.0,19.0,16.0,15.0,17.0,17.0,31.0,21,20.0,20.0,21.0,18.0,13.0,17,12.0,10.0,20.0,27,10.0,11.0,6.0,20.0,16.333333333333332,27.0,22,12,12.0,17.0,18.0,25.0,15.0,17.0,4.0,10.0
2020_11_07,22.0,18,16.0,18.0,24.0,15.0,12.0,21.0,20.0,19.0,24.0,28.0,19,18,16,32.0,20.0,19.0,17.0,24.0,33.0,21.0,23.0,26.0,36.0,27.0,35.0,27,19.0,36,36.0,19.0,33.0,27.0,13.0,11.0,12.0,10.0,12.0,14.0,33.0,16,16.0,18.0,25.0,17.0,11.0,13,8.0,9.0,16.0,22,10.0,12.0,7.0,20.0,16.0,23.0,17,11,14.0,16.0,21.0,22.0,12.0,17.0,4.0,11.0
2020_11_08,41.0,33,26.0,34.0,34.0,30.0,26.0,43.0,38.0,39.0,41.0,47.0,37,31,30,47.0,29.0,38.0,28.0,40.0,47.0,30.0,31.0,37.0,37.0,35.0,39.333333333333336,35,29.0,40,38.0,19.0,23.0,39.0,26.0,22.0,23.0,25.0,24.0,29.0,26.0,31,27.0,33.0,33.0,16.0,10.0,11,12.5,7.0,14.0,20,13.0,10.0,8.0,23.0,11.0,22.0,16,13,14.0,10.0,16.0,23.0,18.0,17.0,4.0,9.0
2020_11_09,36.0,29,26.0,32.0,33.0,28.0,23.0,35.0,32.0,34.0,39.0,39.0,32,28,30,41.0,27.0,31.0,28.0,34.0,41.0,31.0,29.0,31.0,35.0,32.0,37.666666666666664,41,30.0,39,36.0,22.0,32.0,41.0,28.0,24.0,27.0,27.0,26.0,28.0,27.0,30,30.0,28.0,31.0,21.0,13.0,17,10.0,8.0,19.0,26,18.0,14.0,12.0,26.5,17.0,24.0,17,20,17.0,8.0,13.0,23.0,16.0,21.0,4.0,14.0
